feature,importance,importance_stddev,market,test_rows,test_week,train_rows
usage_mean_all,0.22905784208522748,0.0657339845881105,rushing_attempts,118,15,1190
team_market_mean_5,-0.014466209805513408,0.03523822979125731,rushing_attempts,118,15,1190
opponent_allowed_mean_5,0.010957279747453086,0.014679487179014686,rushing_attempts,118,15,1190
team_plays_mean_5,-0.044177470283032164,0.020353319938335487,rushing_attempts,118,15,1190
qb_strength_mean_5,-0.044459557054095634,0.009427910992652708,rushing_attempts,118,15,1190
home,0.007834908145136942,0.0074951964084021055,rushing_attempts,118,15,1190
season_week,0.0,0.0,rushing_attempts,118,15,1190
game_total,0.0,0.0,rushing_attempts,118,15,1190
team_spread,0.0,0.0,rushing_attempts,118,15,1190
implied_team_total,0.0,0.0,rushing_attempts,118,15,1190
history_games,0.040047468293171386,0.0339681411282622,rushing_attempts,117,17,1432
rolling_mean_3,0.17600073705938835,0.026884335634099404,rushing_attempts,117,17,1432
rolling_mean_5,0.16810553242948306,0.04048237989399261,rushing_attempts,117,17,1432
rolling_mean_all,0.20641132669935888,0.02195095747619019,rushing_attempts,117,17,1432
rolling_std_5,0.007960263928849099,0.011454067636632302,rushing_attempts,117,17,1432
rolling_std_all,-0.009879760302230789,0.019998725105144083,rushing_attempts,117,17,1432
last_value,0.021476789944771823,0.028231490271221616,rushing_attempts,117,17,1432
recent_form_delta,0.018663084543426932,0.023492942522427018,rushing_attempts,117,17,1432
zero_rate,0.0,0.0,rushing_attempts,117,17,1432
usage_mean_3,0.3369754813653776,0.12087137183341987,rushing_attempts,117,17,1432
usage_mean_all,0.257989888686146,0.04587317012290134,rushing_attempts,117,17,1432
team_market_mean_5,-0.04209152409654804,0.021260172496587078,rushing_attempts,117,17,1432
opponent_allowed_mean_5,-0.02359777504141434,0.024844003978928702,rushing_attempts,117,17,1432
team_plays_mean_5,0.01810229682270057,0.019300775768789035,rushing_attempts,117,17,1432
qb_strength_mean_5,0.023447241168386767,0.010525477378972999,rushing_attempts,117,17,1432
home,-0.0002527977072142917,0.00996437232089586,rushing_attempts,117,17,1432
season_week,0.0,0.0,rushing_attempts,117,17,1432
game_total,0.0,0.0,rushing_attempts,117,17,1432
team_spread,0.0,0.0,rushing_attempts,117,17,1432
implied_team_total,0.0,0.0,rushing_attempts,117,17,1432
history_games,0.05203932418683852,0.01874693160093702,rushing_attempts,110,18,1549
rolling_mean_3,0.20184040327277133,0.022491603393721197,rushing_attempts,110,18,1549
rolling_mean_5,0.22383863931566683,0.02971346973248082,rushing_attempts,110,18,1549
rolling_mean_all,0.20030720475711572,0.03136357771720047,rushing_attempts,110,18,1549
rolling_std_5,0.032813113619851196,0.009925708320411234,rushing_attempts,110,18,1549
rolling_std_all,0.05438806274757404,0.02526472541337579,rushing_attempts,110,18,1549
