actual_stat,american_odds,baseline_edge,baseline_probability,bookmaker,candidate_edge,canonical_player_id,decimal_odds,decision,distribution,explanation_key,game_id,grade,line,market,model_probability,nested_configuration,nested_threshold,no_vig_market_probability,opponent,player_name,policy_expected_value,policy_probability,predicted_mean,predicted_variance,probability_bucket,profit_units,promotion_eligible,push_probability,research_only,residual_adjustment,residual_model_status,residual_probability,season,side,team,week
8.0,-108.0,0.15611527093596056,0.6438,fanduel,0.3567473532624751,4040715,1.925925925925926,BET,negative_binomial,espn-401671713|4040715|rushing_attempts,espn-401671713,WIN,9.5,rushing_attempts,0.8444320823265146,residual_half_life_9,0.01,0.4876847290640395,CAR,Jalen Hurts,0.15157988094468233,0.597935707413585,6.7201607208998935,7.641220385446159,80-90%,0.9259259259259259,False,0.0,True,0.11025097834954556,READY_WALK_FORWARD,0.597935707413585,2024,UNDER,PHI,14
8.0,-135.0,0.217223197492163,0.7568,betonlineag,0.36739789026744096,4040715,1.7407407407407407,BET,negative_binomial,espn-401671713|4040715|rushing_attempts,espn-401671713,WIN,10.5,rushing_attempts,0.906974692775278,residual_half_life_9,0.01,0.539576802507837,CAR,Jalen Hurts,0.19646989185280517,0.6873337676601221,6.7201607208998935,7.641220385446159,90-100%,0.7407407407407407,False,0.0,True,0.1477569651522851,READY_WALK_FORWARD,0.6873337676601221,2024,UNDER,PHI,14
59.0,280.0,-0.05641553930530166,0.1881,betrivers,0.2365344882666142,4040715,3.8,BET,student_t,espn-401671713|4040715|rushing_yards,espn-401671713,LOSS,24.5,rushing_yards,0.48105002757191584,residual_half_life_9,0.01,0.24451553930530165,CAR,Jalen Hurts,0.07845561655980515,0.2838041096210014,25.05126536923039,203.04277213382093,40-50%,-1.0,False,0.0,True,0.03928857031569974,READY_WALK_FORWARD,0.2838041096210014,2024,UNDER,PHI,14
59.0,180.0,-0.013233333333333375,0.3201,betrivers,0.314885382919627,4040715,2.8,BET,student_t,espn-401671713|4040715|rushing_yards,espn-401671713,LOSS,29.5,rushing_yards,0.6482187162529603,residual_half_life_9,0.01,0.33333333333333337,CAR,Jalen Hurts,0.11410466100059369,0.3978945217859263,25.05126536923039,203.04277213382093,60-70%,-1.0,False,0.0,True,0.06456118845259295,READY_WALK_FORWARD,0.3978945217859263,2024,UNDER,PHI,14
59.0,120.0,0.0381729303547963,0.4636,betrivers,0.35903891249167363,4040715,2.2,BET,student_t,espn-401671713|4040715|rushing_yards,espn-401671713,LOSS,34.5,rushing_yards,0.7844659821368773,residual_half_life_9,0.01,0.4254270696452037,CAR,Jalen Hurts,0.1126567267044859,0.5057530575929481,25.05126536923039,203.04277213382093,70-80%,-1.0,False,0.0,True,0.08032598794774437,READY_WALK_FORWARD,0.5057530575929481,2024,UNDER,PHI,14
59.0,-114.0,0.07640000000000002,0.5764,betrivers,0.3613007133999422,4040715,1.8771929824561404,BET,student_t,espn-401671713|4040715|rushing_yards,espn-401671713,LOSS,38.5,rushing_yards,0.8613007133999422,residual_half_life_9,0.01,0.5,CAR,Jalen Hurts,0.09161715368401901,0.581515679999898,25.05126536923039,203.04277213382093,80-90%,-1.0,False,0.0,True,0.08151567999989795,READY_WALK_FORWARD,0.581515679999898,2024,UNDER,PHI,14
59.0,-110.0,0.10419999999999996,0.6042,fanduel,0.37627832795619653,4040715,1.9090909090909092,BET,student_t,espn-401671713|4040715|rushing_yards,espn-401671713,LOSS,39.5,rushing_yards,0.8762783279561965,residual_half_life_9,0.01,0.5,CAR,Jalen Hurts,0.13060432405262057,0.5922213125989917,25.05126536923039,203.04277213382093,80-90%,-1.0,False,0.0,True,0.09222131259899169,READY_WALK_FORWARD,0.5922213125989917,2024,UNDER,PHI,14
59.0,-113.0,0.13688239467150126,0.629,williamhill_us,0.39763303338878947,4040715,1.8849557522123894,BET,student_t,espn-401671713|4040715|rushing_yards,espn-401671713,LOSS,40.5,rushing_yards,0.8897506387172882,residual_half_life_9,0.01,0.49211760532849874,CAR,Jalen Hurts,0.10330879170998353,0.585323443489334,25.05126536923039,203.04277213382093,80-90%,-1.0,False,0.0,True,0.09320583816083522,READY_WALK_FORWARD,0.585323443489334,2024,UNDER,PHI,14
59.0,-115.0,0.15569999999999995,0.6557,betmgm,0.4018284625758535,4040715,1.8695652173913042,BET,student_t,espn-401671713|4040715|rushing_yards,espn-401671713,LOSS,41.5,rushing_yards,0.9018284625758535,residual_half_life_9,0.01,0.5,CAR,Jalen Hurts,0.11244512975870091,0.5950287903360494,25.05126536923039,203.04277213382093,90-100%,-1.0,False,0.0,True,0.09502879033604938,READY_WALK_FORWARD,0.5950287903360494,2024,UNDER,PHI,14
59.0,-182.0,0.1260509933774835,0.7287,betrivers,0.32817363480306017,4040715,1.5494505494505495,BET,student_t,espn-401671713|4040715|rushing_yards,espn-401671713,LOSS,44.5,rushing_yards,0.9308226414255767,residual_half_life_9,0.01,0.6026490066225165,CAR,Jalen Hurts,0.04222481743498241,0.672641548841017,25.05126536923039,203.04277213382093,90-100%,-1.0,False,0.0,True,0.06999254221850049,READY_WALK_FORWARD,0.672641548841017,2024,UNDER,PHI,14
25.0,-115.0,0.49680466364011555,0.9999,betonlineag,0.4822385136191182,4212909,1.8695652173913042,BET,student_t,espn-401671713|4212909|receiving_yards,espn-401671713,WIN,34.5,receiving_yards,0.9853338499790026,residual_half_life_9,0.01,0.5030953363598845,PHI,David Moore,0.011309914098363294,0.5409332098665665,13.107926922764824,83.48770956676938,90-100%,0.8695652173913043,False,0.0,True,0.037837873506681996,READY_WALK_FORWARD,0.5409332098665665,2024,UNDER,CAR,14
2.0,-130.0,0.4500877551020408,0.9807,betmgm,0.4381782011023788,4212909,1.7692307692307692,BET,poisson,espn-401671713|4212909|receptions,espn-401671713,WIN,3.5,receptions,0.968790446000338,residual_half_life_9,0.01,0.5306122448979592,PHI,David Moore,0.025150876899410035,0.5794331043344492,1.169811967045751,1.2527586894038842,90-100%,0.7692307692307693,False,0.0,True,0.04882085943648995,READY_WALK_FORWARD,0.5794331043344492,2024,UNDER,CAR,14
26.0,110.0,0.1678401273885351,0.6137,draftkings,0.48475784685037365,4241416,2.1,BET,negative_binomial,espn-401671713|4241416|rushing_attempts,espn-401671713,WIN,13.5,rushing_attempts,0.9306177194618386,residual_half_life_9,0.01,0.4458598726114649,PHI,Chuba Hubbard,0.15514763551952804,0.5500703026283467,19.88241604013678,16.756086537679483,90-100%,1.1,False,0.0,True,0.10421043001688174,READY_WALK_FORWARD,0.5500703026283467,2024,OVER,CAR,14
92.0,-182.0,0.2198173555567985,0.8255,betrivers,0.3253275368128562,4241416,1.5494505494505495,BET,student_t,espn-401671713|4241416|rushing_yards,espn-401671713,WIN,44.5,rushing_yards,0.9310101812560577,residual_half_life_9,0.01,0.6056826444432015,PHI,Chuba Hubbard,0.04571300704503345,0.6748927917808372,75.91768939078914,528.5855264288502,90-100%,0.5494505494505495,False,0.0,True,0.06921014733763564,READY_WALK_FORWARD,0.6748927917808372,2024,OVER,CAR,14
92.0,-110.0,0.2744,0.7744,fanduel,0.4142805980741311,4241416,1.9090909090909092,BET,student_t,espn-401671713|4241416|rushing_yards,espn-401671713,WIN,47.5,rushing_yards,0.9142805980741311,residual_half_life_9,0.01,0.5,PHI,Chuba Hubbard,0.1324896248617673,0.5932088511180685,75.91768939078914,528.5855264288502,90-100%,0.9090909090909091,False,0.0,True,0.09320885111806854,READY_WALK_FORWARD,0.5932088511180685,2024,OVER,CAR,14
92.0,-114.0,0.23760000000000003,0.7376,betonlineag,0.40096118930056956,4241416,1.8771929824561404,BET,student_t,espn-401671713|4241416|rushing_yards,espn-401671713,WIN,49.5,rushing_yards,0.9009611893005696,residual_half_life_9,0.01,0.5,PHI,Chuba Hubbard,0.12632651521929805,0.6000057137149531,75.91768939078914,528.5855264288502,90-100%,0.8771929824561403,False,0.0,True,0.10000571371495315,READY_WALK_FORWARD,0.6000057137149531,2024,OVER,CAR,14
92.0,-117.0,0.21460917976704408,0.7197,betrivers,0.388481074830095,4241416,1.8547008547008548,BET,student_t,espn-401671713|4241416|rushing_yards,espn-401671713,WIN,50.5,rushing_yards,0.8935718950630509,residual_half_life_9,0.01,0.5050908202329559,PHI,Chuba Hubbard,0.09892691449877145,0.5925089815500288,75.91768939078914,528.5855264288502,80-90%,0.8547008547008547,False,0.0,True,0.08741816131707292,READY_WALK_FORWARD,0.5925089815500288,2024,OVER,CAR,14
92.0,-120.0,0.19037854251012143,0.7005,draftkings,0.37553868633402665,4241416,1.8333333333333335,BET,student_t,espn-401671713|4241416|rushing_yards,espn-401671713,WIN,51.5,rushing_yards,0.8856601438239052,residual_half_life_9,0.01,0.5101214574898786,PHI,Chuba Hubbard,0.09005701654086934,0.5945765544768378,75.91768939078914,528.5855264288502,80-90%,0.8333333333333334,False,0.0,True,0.08445509698695919,READY_WALK_FORWARD,0.5945765544768378,2024,OVER,CAR,14
92.0,-105.0,0.20040456852791882,0.6801,bovada,0.3975036388422441,4241416,1.9523809523809523,BET,student_t,espn-401671713|4241416|rushing_yards,espn-401671713,WIN,52.5,rushing_yards,0.8771990703143253,residual_half_life_9,0.01,0.4796954314720812,PHI,Chuba Hubbard,0.12944154792949436,0.5784944513785215,75.91768939078914,528.5855264288502,80-90%,0.9523809523809523,False,0.0,True,0.0987990199064403,READY_WALK_FORWARD,0.5784944513785215,2024,OVER,CAR,14
92.0,114.0,0.19934431222552762,0.6385,betrivers,0.419368931976574,4241416,2.1399999999999997,BET,student_t,espn-401671713|4241416|rushing_yards,espn-401671713,WIN,54.5,rushing_yards,0.8585246197510463,residual_half_life_9,0.01,0.43915568777447234,PHI,Chuba Hubbard,0.14186047284889713,0.5335796602097651,75.91768939078914,528.5855264288502,80-90%,1.14,False,0.0,True,0.09442397243529277,READY_WALK_FORWARD,0.5335796602097651,2024,OVER,CAR,14
92.0,155.0,0.16085304553518626,0.5275,betrivers,0.4339096211912538,4241416,2.55,BET,student_t,espn-401671713|4241416|rushing_yards,espn-401671713,WIN,59.5,rushing_yards,0.8005565756560675,residual_half_life_9,0.01,0.3666469544648137,PHI,Chuba Hubbard,0.17468936835994264,0.46066249739605597,75.91768939078914,528.5855264288502,80-90%,1.55,False,0.0,True,0.09401554293124226,READY_WALK_FORWARD,0.46066249739605597,2024,OVER,CAR,14
92.0,205.0,0.12412179957520758,0.4292,betrivers,0.4200881740688081,4241416,3.05,BET,student_t,espn-401671713|4241416|rushing_yards,espn-401671713,WIN,64.5,rushing_yards,0.7251663744936006,residual_half_life_9,0.01,0.30507820042479245,PHI,Chuba Hubbard,0.18754557326028198,0.38935920434763344,75.91768939078914,528.5855264288502,70-80%,2.05,False,0.0,True,0.08428100392284099,READY_WALK_FORWARD,0.38935920434763344,2024,OVER,CAR,14
92.0,275.0,0.08562942873629542,0.3326,betrivers,0.38638166085382586,4241416,3.75,BET,student_t,espn-401671713|4241416|rushing_yards,espn-401671713,WIN,69.5,rushing_yards,0.6333522321175304,residual_half_life_9,0.01,0.24697057126370459,PHI,Chuba Hubbard,0.1821634235762547,0.3152435796203346,75.91768939078914,528.5855264288502,60-70%,2.75,False,0.0,True,0.06827300835663003,READY_WALK_FORWARD,0.3152435796203346,2024,OVER,CAR,14
1.0,350.0,0.05792197309417038,0.2642,betrivers,0.023370873873339387,4685720,4.5,PASS,negative_binomial,espn-401671713|4685720|passing_tds,espn-401671713,LOSS,1.5,passing_tds,0.229648900779169,residual_half_life_9,0.01,0.2062780269058296,PHI,Bryce Young,0.016413087332401877,0.22586957496275598,0.8997749669432538,1.1667944794143246,20-30%,-1.0,False,0.0,True,0.019591548056926367,READY_WALK_FORWARD,0.22586957496275598,2024,OVER,CAR,14
191.0,285.0,-0.23839824428308223,0.0022,betrivers,0.1540803422256959,4685720,3.85,BET,student_t,espn-401671713|4685720|passing_yards,espn-401671713,LOSS,149.5,passing_yards,0.39467858650877813,residual_half_life_9,0.01,0.24059824428308224,PHI,Bryce Young,0.10590838389559787,0.28724893088197345,166.83463300465613,6304.702781541024,30-40%,-1.0,False,0.0,True,0.04665068659889121,READY_WALK_FORWARD,0.28724893088197345,2024,UNDER,CAR,14
191.0,210.0,-0.2933889300259163,0.0065,betrivers,0.15497003475767934,4685720,3.1,BET,student_t,espn-401671713|4685720|passing_yards,espn-401671713,LOSS,159.5,passing_yards,0.45485896478359567,residual_half_life_9,0.01,0.2998889300259163,PHI,Bryce Young,0.06324211790504408,0.34298132835646583,166.83463300465613,6304.702781541024,40-50%,-1.0,False,0.0,True,0.04309239833054951,READY_WALK_FORWARD,0.34298132835646583,2024,UNDER,CAR,14
191.0,155.0,-0.33792360953461975,0.0253,betrivers,0.15322085967114352,4685720,2.55,BET,student_t,espn-401671713|4685720|passing_yards,espn-401671713,LOSS,169.5,passing_yards,0.5164444692057633,residual_half_life_9,0.01,0.36322360953461974,PHI,Bryce Young,0.019930264193363634,0.3999726526248485,166.83463300465613,6304.702781541024,50-60%,-1.0,False,0.0,True,0.03674904309022875,READY_WALK_FORWARD,0.3999726526248485,2024,UNDER,CAR,14
7.0,-135.0,-0.21039140205178308,0.3304,betonlineag,-0.02037092069459734,4685720,1.7407407407407407,PASS,negative_binomial,espn-401671713|4685720|rushing_attempts,espn-401671713,WIN,2.5,rushing_attempts,0.5204204813571858,residual_half_life_9,0.01,0.5407914020517831,PHI,Bryce Young,0.08361130183422105,0.6225001095643398,2.7634521767508957,2.8049084556012236,50-60%,0.7407407407407407,False,0.0,True,0.08170870751255666,READY_WALK_FORWARD,0.6225001095643398,2024,OVER,CAR,14
320.0,300.0,-0.05490000000000003,0.1771,betrivers,-0.052975122370432615,12483,4.0,PASS,student_t,espn-401671773|12483|passing_yards,espn-401671773,WIN,299.5,passing_yards,0.17902487762956742,residual_half_life_9,0.01,0.23200000000000004,BUF,Matthew Stafford,0.035930155076781656,0.2589825387691954,261.3400526108491,2370.5417914666596,10-20%,3.0,False,0.0,True,0.026982538769195374,READY_WALK_FORWARD,0.2589825387691954,2024,OVER,LAR,14
95.0,105.0,-0.4592085979482169,0.0,bovada,0.3957743765577112,2976499,2.05,BET,student_t,espn-401671773|2976499|receiving_yards,espn-401671773,WIN,43.5,receiving_yards,0.8549829745059281,residual_half_life_9,0.01,0.4592085979482169,LAR,Amari Cooper,0.012396384108934622,0.49385189468728524,70.20242406971573,849.3209814079095,80-90%,1.05,False,0.0,True,0.03464329673906835,READY_WALK_FORWARD,0.49385189468728524,2024,OVER,BUF,14
0.0,275.0,-0.046370571263704585,0.2006,betrivers,0.3999199170046567,3043116,3.75,BET,student_t,espn-401671773|3043116|receiving_yards,espn-401671773,LOSS,39.5,receiving_yards,0.6468904882683613,residual_half_life_9,0.01,0.24697057126370459,BUF,Demarcus Robinson,0.016100400669288084,0.2709601068451435,43.686126005881285,183.26134505870405,60-70%,-1.0,False,0.0,True,0.023989535581438903,READY_WALK_FORWARD,0.2709601068451435,2024,OVER,LAR,14
3.0,-113.0,0.07074960032793604,0.5687,fanduel,-0.07238588836367804,3918298,1.8849557522123894,PASS,negative_binomial,espn-401671773|3918298|passing_tds,espn-401671773,WIN,1.5,passing_tds,0.4255645113083859,residual_half_life_9,0.01,0.49795039967206395,LAR,Josh Allen,0.015638696624615978,0.5388130174581296,1.4507697162241417,1.216392691640424,40-50%,0.8849557522123894,False,0.0,True,0.04086261778606565,READY_WALK_FORWARD,0.5388130174581296,2024,OVER,BUF,14
3.0,320.0,0.05167777777777777,0.2739,betrivers,-0.04332156312426705,3918298,4.2,PASS,negative_binomial,espn-401671773|3918298|passing_tds,espn-401671773,WIN,2.5,passing_tds,0.17890065909795516,residual_half_life_9,0.01,0.2222222222222222,LAR,Josh Allen,0.031126302629086222,0.2455062625307348,1.4507697162241417,1.216392691640424,10-20%,3.2,False,0.0,True,0.023284040308512582,READY_WALK_FORWARD,0.2455062625307348,2024,OVER,BUF,14
342.0,300.0,-0.22730000000000003,0.0047,betrivers,-0.035038259644650405,3918298,4.0,PASS,student_t,espn-401671773|3918298|passing_yards,espn-401671773,LOSS,199.5,passing_yards,0.19696174035534963,residual_half_life_9,0.01,0.23200000000000004,LAR,Josh Allen,0.04270526397734198,0.2606763159943355,240.42683580457583,3211.0702793479513,10-20%,-1.0,False,0.0,True,0.028676315994335455,READY_WALK_FORWARD,0.2606763159943355,2024,UNDER,BUF,14
10.0,-138.0,-0.1643057363866126,0.38,fanduel,0.29561506720990116,3918298,1.7246376811594204,BET,negative_binomial,espn-401671773|3918298|rushing_attempts,espn-401671773,WIN,6.5,rushing_attempts,0.8399208035965138,residual_half_life_9,0.01,0.5443057363866126,LAR,Josh Allen,0.20001005889455803,0.6958041517960042,9.761285089834908,10.861396884273057,80-90%,0.7246376811594203,False,0.0,True,0.15149841540939157,READY_WALK_FORWARD,0.6958041517960042,2024,OVER,BUF,14
82.0,-200.0,-0.12431557788944725,0.4988,betrivers,0.24979075670425233,3918298,1.5,BET,student_t,espn-401671773|3918298|rushing_yards,espn-401671773,WIN,24.5,rushing_yards,0.8729063345936996,residual_half_life_9,0.01,0.6231155778894473,LAR,Josh Allen,0.014194703829881083,0.6761298025532541,38.728264425725904,203.44150366132035,80-90%,0.5,False,0.0,True,0.053014224663806786,READY_WALK_FORWARD,0.6761298025532541,2024,OVER,BUF,14
82.0,-130.0,-0.20301224489795922,0.3276,betrivers,0.24856795382098373,3918298,1.7692307692307692,BET,student_t,espn-401671773|3918298|rushing_yards,espn-401671773,WIN,29.5,rushing_yards,0.779180198718943,residual_half_life_9,0.01,0.5306122448979592,LAR,Josh Allen,0.03800446498083676,0.5866981758587339,38.728264425725904,203.44150366132035,70-80%,0.7692307692307693,False,0.0,True,0.05608593096077463,READY_WALK_FORWARD,0.5866981758587339,2024,OVER,BUF,14
82.0,-110.0,-0.18907854251012152,0.3008,betmgm,0.2651599495292055,3918298,1.9090909090909092,BET,student_t,espn-401671773|3918298|rushing_yards,espn-401671773,WIN,30.5,rushing_yards,0.755038492039327,residual_half_life_9,0.01,0.48987854251012153,LAR,Josh Allen,0.07139003629292107,0.5612043047248634,38.728264425725904,203.44150366132035,70-80%,0.9090909090909091,False,0.0,True,0.07132576221474185,READY_WALK_FORWARD,0.5612043047248634,2024,OVER,BUF,14
82.0,-110.0,-0.22049655455291228,0.2713,betrivers,0.2372791333591705,3918298,1.9090909090909092,BET,student_t,espn-401671773|3918298|rushing_yards,espn-401671773,WIN,31.5,rushing_yards,0.7290756879120828,residual_half_life_9,0.01,0.49179655455291227,LAR,Josh Allen,0.04826401058339913,0.5490906722103519,38.728264425725904,203.44150366132035,70-80%,0.9090909090909091,False,0.0,True,0.057294117657439636,READY_WALK_FORWARD,0.5490906722103519,2024,OVER,BUF,14
82.0,115.0,-0.23758122270742354,0.1991,betrivers,0.20448594102527456,3918298,2.15,BET,student_t,espn-401671773|3918298|rushing_yards,espn-401671773,WIN,34.5,rushing_yards,0.6411671637326981,residual_half_life_9,0.01,0.43668122270742354,LAR,Josh Allen,0.036687677156290066,0.482180314956414,38.728264425725904,203.44150366132035,60-70%,1.15,False,0.0,True,0.04549909224899046,READY_WALK_FORWARD,0.482180314956414,2024,OVER,BUF,14
106.0,265.0,0.0002979591836734796,0.2554,betrivers,0.481101627730039,4373678,3.65,BET,student_t,espn-401671773|4373678|receiving_yards,espn-401671773,LOSS,39.5,receiving_yards,0.7362036685463655,residual_half_life_9,0.01,0.25510204081632654,LAR,Khalil Shakir,0.02699878203581163,0.2813695293248799,31.995009626294415,203.92713460604188,70-80%,-1.0,False,0.0,True,0.02626748850855337,READY_WALK_FORWARD,0.2813695293248799,2024,UNDER,BUF,14
106.0,125.0,0.22309705304518657,0.6396,betrivers,0.5347243631924666,4373678,2.25,BET,student_t,espn-401671773|4373678|receiving_yards,espn-401671773,LOSS,54.5,receiving_yards,0.95122731014728,residual_half_life_9,0.01,0.4165029469548134,LAR,Khalil Shakir,0.07141887116138768,0.4761861649606168,31.995009626294415,203.92713460604188,90-100%,-1.0,False,0.0,True,0.059683218005803396,READY_WALK_FORWARD,0.4761861649606168,2024,UNDER,BUF,14
34.0,-110.0,-0.4554,0.0446,fanduel,0.34036889985336605,4429096,1.9090909090909092,BET,student_t,espn-401671773|4429096|rushing_yards,espn-401671773,WIN,15.5,rushing_yards,0.840368899853366,residual_half_life_9,0.01,0.5,BUF,Blake Corum,0.11862061484244135,0.5859441315841359,27.249319237661354,188.24603202819517,80-90%,0.9090909090909091,False,0.0,True,0.08594413158413594,READY_WALK_FORWARD,0.5859441315841359,2024,OVER,LAR,14
34.0,104.0,-0.42236099909720126,0.0328,williamhill_us,0.3657302083741804,4429096,2.04,BET,student_t,espn-401671773|4429096|rushing_yards,espn-401671773,WIN,16.5,rushing_yards,0.8208912074713817,residual_half_life_9,0.01,0.45516099909720126,BUF,Blake Corum,0.14400473823454196,0.5607866363894813,27.249319237661354,188.24603202819517,80-90%,1.04,False,0.0,True,0.10562563729228008,READY_WALK_FORWARD,0.5607866363894813,2024,OVER,LAR,14
